IsCanceled,ArrivalDateYear,ArrivalDateMonth,ArrivalDateDayOfMonth,Order
0,2016,08,10,19495
0,2016,08,10,19496
0,2016,08,10,19497
0,2016,08,10,19498
0,2016,08,10,19499
0,2016,08,10,19500
0,2016,08,10,19501
0,2016,08,10,19502
0,2016,08,10,19503
0,2016,08,10,19504
0,2016,08,10,19505
0,2016,08,10,19506
0,2016,08,10,19507
0,2016,08,10,19508
0,2016,08,10,19509
0,2016,08,10,19510
0,2016,08,10,19511
0,2016,08,10,19512
0,2016,08,10,19513
1,2016,08,11,19514
1,2016,08,11,19515
1,2016,08,11,19516
1,2016,08,11,19517
1,2016,08,11,19518
1,2016,08,11,19519
1,2016,08,11,19520
1,2016,08,11,19521
1,2016,08,11,19522
1,2016,08,11,19523
1,2016,08,11,19524
1,2016,08,11,19525
1,2016,08,11,19526
1,2016,08,11,19527
1,2016,08,11,19528
1,2016,08,11,19529
1,2016,08,11,19530
1,2016,08,11,19531
1,2016,08,11,19532
0,2016,08,11,19533
0,2016,08,11,19534
0,2016,08,11,19535
0,2016,08,11,19536
0,2016,08,11,19537
0,2016,08,11,19538
0,2016,08,11,19539
0,2016,08,11,19540
0,2016,08,11,19541
0,2016,08,11,19542
0,2016,08,11,19543
0,2016,08,11,19544
0,2016,08,11,19545
0,2016,08,11,19546
0,2016,08,11,19547
0,2016,08,11,19548
0,2016,08,11,19549
0,2016,08,11,19550
0,2016,08,11,19551
0,2016,08,11,19552
0,2016,08,11,19553
0,2016,08,11,19554
0,2016,08,11,19555
0,2016,08,11,19556
0,2016,08,11,19557
0,2016,08,11,19558
0,2016,08,11,19559
0,2016,08,11,19560
0,2016,08,11,19561
0,2016,08,11,19562
0,2016,08,11,19563
0,2016,08,11,19564
0,2016,08,11,19565
0,2016,08,11,19566
0,2016,08,11,19567
0,2016,08,11,19568
1,2016,08,12,19569
1,2016,08,12,19570
0,2016,08,12,19571
1,2016,08,12,19572
1,2016,08,12,19573
1,2016,08,12,19574
1,2016,08,12,19575
1,2016,08,12,19576
1,2016,08,12,19577
1,2016,08,12,19578
1,2016,08,12,19579
1,2016,08,12,19580
1,2016,08,12,19581
1,2016,08,12,19582
1,2016,08,12,19583
1,2016,08,12,19584
1,2016,08,12,19585
1,2016,08,12,19586
1,2016,08,12,19587
1,2016,08,12,19588
1,2016,08,12,19589
1,2016,08,12,19590
1,2016,08,12,19591
0,2016,08,12,19592
0,2016,08,12,19593
0,2016,08,12,19594
0,2016,08,12,19595
0,2016,08,12,19596
0,2016,08,12,19597
0,2016,08,12,19598
0,2016,08,12,19599
0,2016,08,12,19600
0,2016,08,12,19601
0,2016,08,12,19602
0,2016,08,12,19603
0,2016,08,12,19604
0,2016,08,12,19605
0,2016,08,12,19606
0,2016,08,12,19607
0,2016,08,12,19608
0,2016,08,12,19609
0,2016,08,12,19610
0,2016,08,12,19611
0,2016,08,12,19612
0,2016,08,12,19613
0,2016,08,12,19614
0,2016,08,12,19615
0,2016,08,12,19616
0,2016,08,12,19617
0,2016,08,12,19618
0,2016,08,12,19619
0,2016,08,12,19620
0,2016,08,12,19621
0,2016,08,12,19622
0,2016,08,12,19623
0,2016,08,12,19624
0,2016,08,12,19625
0,2016,08,12,19626
0,2016,08,12,19627
0,2016,08,12,19628
0,2016,08,12,19629
0,2016,08,12,19630
1,2016,08,13,19631
1,2016,08,13,19632
1,2016,08,13,19633
1,2016,08,13,19634
1,2016,08,13,19635
1,2016,08,13,19636
1,2016,08,13,19637
1,2016,08,13,19638
1,2016,08,13,19639
1,2016,08,13,19640
1,2016,08,13,19641
1,2016,08,13,19642
1,2016,08,13,19643
1,2016,08,13,19644
1,2016,08,13,19645
1,2016,08,13,19646
1,2016,08,13,19647
1,2016,08,13,19648
1,2016,08,13,19649
1,2016,08,13,19650
1,2016,08,13,19651
1,2016,08,13,19652
1,2016,08,13,19653
1,2016,08,13,19654
1,2016,08,13,19655
1,2016,08,13,19656
1,2016,08,13,19657
1,2016,08,13,19658
1,2016,08,13,19659
1,2016,08,13,19660
1,2016,08,13,19661
1,2016,08,13,19662
1,2016,08,13,19663
1,2016,08,13,19664
1,2016,08,13,19665
1,2016,08,13,19666
1,2016,08,13,19667
0,2016,08,13,19668
0,2016,08,13,19669
0,2016,08,13,19670
0,2016,08,13,19671
0,2016,08,13,19672
0,2016,08,13,19673
0,2016,08,13,19674
0,2016,08,13,19675
0,2016,08,13,19676
0,2016,08,13,19677
0,2016,08,13,19678
0,2016,08,13,19679
0,2016,08,13,19680
0,2016,08,13,19681
0,2016,08,13,19682
0,2016,08,13,19683
0,2016,08,13,19684
0,2016,08,13,19685
0,2016,08,13,19686
0,2016,08,13,19687
0,2016,08,13,19688
0,2016,08,13,19689
0,2016,08,13,19690
0,2016,08,13,19691
0,2016,08,13,19692
0,2016,08,13,19693
0,2016,08,13,19694
0,2016,08,13,19695
0,2016,08,13,19696
0,2016,08,13,19697
0,2016,08,13,19698
0,2016,08,13,19699
0,2016,08,13,19700
0,2016,08,13,19701
0,2016,08,13,19702
0,2016,08,13,19703
0,2016,08,13,19704
0,2016,08,13,19705
0,2016,08,13,19706
0,2016,08,13,19707
0,2016,08,13,19708
1,2016,08,14,19709
1,2016,08,14,19710
1,2016,08,14,19711
1,2016,08,14,19712
1,2016,08,14,19713
1,2016,08,14,19714
1,2016,08,14,19715
1,2016,08,14,19716
1,2016,08,14,19717
1,2016,08,14,19718
1,2016,08,14,19719
1,2016,08,14,19720
1,2016,08,14,19721
1,2016,08,14,19722
1,2016,08,14,19723
1,2016,08,14,19724
1,2016,08,14,19725
0,2016,08,14,19726
0,2016,08,14,19727
0,2016,08,14,19728
0,2016,08,14,19729
0,2016,08,14,19730
0,2016,08,14,19731
0,2016,08,14,19732
0,2016,08,14,19733
0,2016,08,14,19734
0,2016,08,14,19735
0,2016,08,14,19736
0,2016,08,14,19737
0,2016,08,14,19738
0,2016,08,14,19739
0,2016,08,14,19740
0,2016,08,14,19741
0,2016,08,14,19742
0,2016,08,14,19743
0,2016,08,14,19744
0,2016,08,14,19745
0,2016,08,14,19746
0,2016,08,14,19747
0,2016,08,14,19748
0,2016,08,14,19749
0,2016,08,14,19750
0,2016,08,14,19751
0,2016,08,14,19752
0,2016,08,14,19753
0,2016,08,14,19754
0,2016,08,15,19755
0,2016,08,15,19756
0,2016,08,15,19757
0,2016,08,15,19758
0,2016,08,15,19759
1,2016,08,15,19760
1,2016,08,15,19761
0,2016,08,15,19762
1,2016,08,15,19763
1,2016,08,15,19764
1,2016,08,15,19765
1,2016,08,15,19766
1,2016,08,15,19767
1,2016,08,15,19768
1,2016,08,15,19769
1,2016,08,15,19770
1,2016,08,15,19771
1,2016,08,15,19772
1,2016,08,15,19773
1,2016,08,15,19774
1,2016,08,15,19775
1,2016,08,15,19776
1,2016,08,15,19777
1,2016,08,15,19778
1,2016,08,15,19779
1,2016,08,15,19780
1,2016,08,15,19781
1,2016,08,15,19782
1,2016,08,15,19783
1,2016,08,15,19784
1,2016,08,15,19785
1,2016,08,15,19786
1,2016,08,15,19787
1,2016,08,15,19788
0,2016,08,15,19789
0,2016,08,15,19790
0,2016,08,15,19791
0,2016,08,15,19792
0,2016,08,15,19793
0,2016,08,15,19794
0,2016,08,15,19795
0,2016,08,15,19796
0,2016,08,15,19797
0,2016,08,15,19798
0,2016,08,15,19799
0,2016,08,15,19800
0,2016,08,15,19801
0,2016,08,15,19802
0,2016,08,15,19803
0,2016,08,15,19804
0,2016,08,15,19805
0,2016,08,15,19806
0,2016,08,15,19807
0,2016,08,15,19808
0,2016,08,15,19809
0,2016,08,15,19810
0,2016,08,15,19811
0,2016,08,15,19812
0,2016,08,15,19813
0,2016,08,15,19814
0,2016,08,15,19815
0,2016,08,15,19816
0,2016,08,15,19817
0,2016,08,15,19818
0,2016,08,15,19819
0,2016,08,15,19820
0,2016,08,15,19821
0,2016,08,15,19822
0,2016,08,15,19823
0,2016,08,15,19824
0,2016,08,15,19825
0,2016,08,15,19826
0,2016,08,15,19827
0,2016,08,15,19828
0,2016,08,15,19829
0,2016,08,15,19830
1,2016,08,16,19831
1,2016,08,16,19832
1,2016,08,16,19833
1,2016,08,16,19834
1,2016,08,16,19835
1,2016,08,16,19836
1,2016,08,16,19837
1,2016,08,16,19838
1,2016,08,16,19839
1,2016,08,16,19840
1,2016,08,16,19841
1,2016,08,16,19842
1,2016,08,16,19843
1,2016,08,16,19844
1,2016,08,16,19845
1,2016,08,16,19846
1,2016,08,16,19847
1,2016,08,16,19848
1,2016,08,16,19849
1,2016,08,16,19850
1,2016,08,16,19851
1,2016,08,16,19852
1,2016,08,16,19853
1,2016,08,16,19854
1,2016,08,16,19855
0,2016,08,16,19856
0,2016,08,16,19857
0,2016,08,16,19858
0,2016,08,16,19859
0,2016,08,16,19860
0,2016,08,16,19861
0,2016,08,16,19862
0,2016,08,16,19863
0,2016,08,16,19864
0,2016,08,16,19865
0,2016,08,16,19866
0,2016,08,16,19867
0,2016,08,16,19868
0,2016,08,16,19869
0,2016,08,16,19870
0,2016,08,16,19871
0,2016,08,16,19872
0,2016,08,16,19873
0,2016,08,16,19874
0,2016,08,16,19875
0,2016,08,16,19876
0,2016,08,16,19877
0,2016,08,16,19878
0,2016,08,16,19879
0,2016,08,16,19880
0,2016,08,16,19881
0,2016,08,16,19882
0,2016,08,16,19883
0,2016,08,16,19884
0,2016,08,16,19885
0,2016,08,16,19886
0,2016,08,16,19887
0,2016,08,16,19888
0,2016,08,16,19889
0,2016,08,16,19890
0,2016,08,16,19891
0,2016,08,16,19892
1,2016,08,17,19893
1,2016,08,17,19894
1,2016,08,17,19895
1,2016,08,17,19896
1,2016,08,17,19897
1,2016,08,17,19898
1,2016,08,17,19899
1,2016,08,17,19900
1,2016,08,17,19901
1,2016,08,17,19902
1,2016,08,17,19903
1,2016,08,17,19904
1,2016,08,17,19905
1,2016,08,17,19906
1,2016,08,17,19907
1,2016,08,17,19908
1,2016,08,17,19909
1,2016,08,17,19910
0,2016,08,17,19911
0,2016,08,17,19912
0,2016,08,17,19913
0,2016,08,17,19914
0,2016,08,17,19915
0,2016,08,17,19916
0,2016,08,17,19917
0,2016,08,17,19918
0,2016,08,17,19919
0,2016,08,17,19920
0,2016,08,17,19921
0,2016,08,17,19922
0,2016,08,17,19923
0,2016,08,17,19924
0,2016,08,17,19925
0,2016,08,17,19926
0,2016,08,17,19927
0,2016,08,17,19928
0,2016,08,17,19929
0,2016,08,17,19930
0,2016,08,17,19931
0,2016,08,17,19932
0,2016,08,17,19933
0,2016,08,17,19934
0,2016,08,17,19935
0,2016,08,17,19936
0,2016,08,17,19937
1,2016,08,18,19938
1,2016,08,18,19939
1,2016,08,18,19940
1,2016,08,18,19941
1,2016,08,18,19942
1,2016,08,18,19943
1,2016,08,18,19944
1,2016,08,18,19945
1,2016,08,18,19946
1,2016,08,18,19947
1,2016,08,18,19948
1,2016,08,18,19949
1,2016,08,18,19950
1,2016,08,18,19951
1,2016,08,18,19952
1,2016,08,18,19953
1,2016,08,18,19954
1,2016,08,18,19955
1,2016,08,18,19956
1,2016,08,18,19957
1,2016,08,18,19958
1,2016,08,18,19959
0,2016,08,18,19960
1,2016,08,18,19961
0,2016,08,18,19962
0,2016,08,18,19963
0,2016,08,18,19964
0,2016,08,18,19965
0,2016,08,18,19966
0,2016,08,18,19967
0,2016,08,18,19968
0,2016,08,18,19969
0,2016,08,18,19970
0,2016,08,18,19971
0,2016,08,18,19972
0,2016,08,18,19973
0,2016,08,18,19974
0,2016,08,18,19975
0,2016,08,18,19976
0,2016,08,18,19977
0,2016,08,18,19978
0,2016,08,18,19979
0,2016,08,18,19980
0,2016,08,18,19981
0,2016,08,18,19982
0,2016,08,18,19983
0,2016,08,18,19984
0,2016,08,18,19985
0,2016,08,18,19986
0,2016,08,18,19987
0,2016,08,18,19988
0,2016,08,18,19989
0,2016,08,18,19990
0,2016,08,18,19991
0,2016,08,18,19992
0,2016,08,18,19993
0,2016,08,18,19994
0,2016,08,18,19995
0,2016,08,18,19996
0,2016,08,18,19997
0,2016,08,18,19998
0,2016,08,18,19999
0,2016,08,18,20000
0,2016,08,18,20001
1,2016,08,19,20002
1,2016,08,19,20003
1,2016,08,19,20004
1,2016,08,19,20005
0,2016,08,19,20006
1,2016,08,19,20007
1,2016,08,19,20008
1,2016,08,19,20009
1,2016,08,19,20010
1,2016,08,19,20011
0,2016,08,19,20012
0,2016,08,19,20013
0,2016,08,19,20014
0,2016,08,19,20015
0,2016,08,19,20016
0,2016,08,19,20017
0,2016,08,19,20018
0,2016,08,19,20019
0,2016,08,19,20020
0,2016,08,19,20021
0,2016,08,19,20022
0,2016,08,19,20023
0,2016,08,19,20024
0,2016,08,19,20025
0,2016,08,19,20026
0,2016,08,19,20027
0,2016,08,19,20028
0,2016,08,19,20029
0,2016,08,19,20030
0,2016,08,19,20031
0,2016,08,19,20032
0,2016,08,19,20033
0,2016,08,19,20034
0,2016,08,19,20035
0,2016,08,19,20036
0,2016,08,19,20037
0,2016,08,19,20038
0,2016,08,19,20039
0,2016,08,19,20040
1,2016,08,20,20041
1,2016,08,20,20042
1,2016,08,20,20043
1,2016,08,20,20044
1,2016,08,20,20045
1,2016,08,20,20046
1,2016,08,20,20047
1,2016,08,20,20048
1,2016,08,20,20049
1,2016,08,20,20050
1,2016,08,20,20051
1,2016,08,20,20052
1,2016,08,20,20053
1,2016,08,20,20054
1,2016,08,20,20055
1,2016,08,20,20056
1,2016,08,20,20057
1,2016,08,20,20058
1,2016,08,20,20059
1,2016,08,20,20060
1,2016,08,20,20061
1,2016,08,20,20062
1,2016,08,20,20063
1,2016,08,20,20064
0,2016,08,20,20065
0,2016,08,20,20066
0,2016,08,20,20067
1,2016,08,20,20068
0,2016,08,20,20069
0,2016,08,20,20070
0,2016,08,20,20071
0,2016,08,20,20072
0,2016,08,20,20073
0,2016,08,20,20074
0,2016,08,20,20075
0,2016,08,20,20076
0,2016,08,20,20077
0,2016,08,20,20078
0,2016,08,20,20079
0,2016,08,20,20080
0,2016,08,20,20081
0,2016,08,20,20082
0,2016,08,20,20083
0,2016,08,20,20084
0,2016,08,20,20085
0,2016,08,20,20086
0,2016,08,20,20087
0,2016,08,20,20088
0,2016,08,20,20089
0,2016,08,20,20090
0,2016,08,20,20091
0,2016,08,20,20092
0,2016,08,20,20093
0,2016,08,20,20094
0,2016,08,20,20095
0,2016,08,20,20096
0,2016,08,20,20097
0,2016,08,20,20098
0,2016,08,20,20099
0,2016,08,20,20100
0,2016,08,20,20101
0,2016,08,20,20102
0,2016,08,20,20103
0,2016,08,20,20104
0,2016,08,20,20105
0,2016,08,20,20106
0,2016,08,20,20107
1,2016,08,21,20108
1,2016,08,21,20109
1,2016,08,21,20110
1,2016,08,21,20111
1,2016,08,21,20112
1,2016,08,21,20113
1,2016,08,21,20114
1,2016,08,21,20115
1,2016,08,21,20116
1,2016,08,21,20117
0,2016,08,21,20118
0,2016,08,21,20119
0,2016,08,21,20120
0,2016,08,21,20121
0,2016,08,21,20122
0,2016,08,21,20123
0,2016,08,21,20124
0,2016,08,21,20125
0,2016,08,21,20126
0,2016,08,21,20127
0,2016,08,21,20128
0,2016,08,21,20129
0,2016,08,21,20130
0,2016,08,21,20131
0,2016,08,21,20132
0,2016,08,21,20133
0,2016,08,21,20134
0,2016,08,21,20135
0,2016,08,21,20136
0,2016,08,21,20137
0,2016,08,21,20138
0,2016,08,21,20139
0,2016,08,21,20140
0,2016,08,21,20141
0,2016,08,21,20142
0,2016,08,21,20143
0,2016,08,21,20144
0,2016,08,21,20145
0,2016,08,21,20146
0,2016,08,21,20147
1,2016,08,22,20148
1,2016,08,22,20149
1,2016,08,22,20150
1,2016,08,22,20151
1,2016,08,22,20152
1,2016,08,22,20153
1,2016,08,22,20154
1,2016,08,22,20155
1,2016,08,22,20156
1,2016,08,22,20157
1,2016,08,22,20158
1,2016,08,22,20159
1,2016,08,22,20160
1,2016,08,22,20161
1,2016,08,22,20162
1,2016,08,22,20163
1,2016,08,22,20164
1,2016,08,22,20165
1,2016,08,22,20166
1,2016,08,22,20167
1,2016,08,22,20168
1,2016,08,22,20169
1,2016,08,22,20170
0,2016,08,22,20171
0,2016,08,22,20172
0,2016,08,22,20173
0,2016,08,22,20174
0,2016,08,22,20175
0,2016,08,22,20176
0,2016,08,22,20177
0,2016,08,22,20178
0,2016,08,22,20179
0,2016,08,22,20180
0,2016,08,22,20181
0,2016,08,22,20182
0,2016,08,22,20183
0,2016,08,22,20184
0,2016,08,22,20185
0,2016,08,22,20186
0,2016,08,22,20187
0,2016,08,22,20188
0,2016,08,22,20189
0,2016,08,22,20190
0,2016,08,22,20191
0,2016,08,22,20192
0,2016,08,22,20193
0,2016,08,22,20194
0,2016,08,22,20195
0,2016,08,22,20196
0,2016,08,22,20197
0,2016,08,22,20198
0,2016,08,22,20199
0,2016,08,22,20200
0,2016,08,22,20201
0,2016,08,22,20202
0,2016,08,22,20203
0,2016,08,22,20204
0,2016,08,22,20205
0,2016,08,22,20206
0,2016,08,22,20207
0,2016,08,22,20208
0,2016,08,22,20209
0,2016,08,22,20210
0,2016,08,22,20211
0,2016,08,22,20212
0,2016,08,22,20213
0,2016,08,22,20214
0,2016,08,22,20215
0,2016,08,22,20216
0,2016,08,22,20217
0,2016,08,22,20218
0,2016,08,22,20219
1,2016,08,23,20220
1,2016,08,23,20221
1,2016,08,23,20222
1,2016,08,23,20223
1,2016,08,23,20224
1,2016,08,23,20225
0,2016,08,23,20226
1,2016,08,23,20227
1,2016,08,23,20228
1,2016,08,23,20229
1,2016,08,23,20230
0,2016,08,23,20231
0,2016,08,23,20232
0,2016,08,23,20233
0,2016,08,23,20234
0,2016,08,23,20235
0,2016,08,23,20236
0,2016,08,23,20237
0,2016,08,23,20238
0,2016,08,23,20239
0,2016,08,23,20240
0,2016,08,23,20241
0,2016,08,23,20242
0,2016,08,23,20243
0,2016,08,23,20244
0,2016,08,23,20245
0,2016,08,23,20246
0,2016,08,23,20247
0,2016,08,23,20248
0,2016,08,23,20249
0,2016,08,23,20250
0,2016,08,23,20251
0,2016,08,23,20252
0,2016,08,23,20253
0,2016,08,23,20254
0,2016,08,23,20255
0,2016,08,23,20256
0,2016,08,23,20257
1,2016,08,24,20258
0,2016,08,24,20259
1,2016,08,24,20260
1,2016,08,24,20261
1,2016,08,24,20262
1,2016,08,24,20263
1,2016,08,24,20264
1,2016,08,24,20265
1,2016,08,24,20266
1,2016,08,24,20267
1,2016,08,24,20268
1,2016,08,24,20269
1,2016,08,24,20270
0,2016,08,24,20271
0,2016,08,24,20272
0,2016,08,24,20273
1,2016,08,24,20274
1,2016,08,24,20275
0,2016,08,24,20276
0,2016,08,24,20277
0,2016,08,24,20278
0,2016,08,24,20279
0,2016,08,24,20280
0,2016,08,24,20281
0,2016,08,24,20282
0,2016,08,24,20283
0,2016,08,24,20284
0,2016,08,24,20285
0,2016,08,24,20286
0,2016,08,24,20287
0,2016,08,24,20288
0,2016,08,24,20289
0,2016,08,24,20290
0,2016,08,24,20291
0,2016,08,24,20292
0,2016,08,24,20293
0,2016,08,24,20294
1,2016,08,25,20295
1,2016,08,25,20296
1,2016,08,25,20297
1,2016,08,25,20298
1,2016,08,25,20299
1,2016,08,25,20300
1,2016,08,25,20301
1,2016,08,25,20302
1,2016,08,25,20303
1,2016,08,25,20304
1,2016,08,25,20305
1,2016,08,25,20306
1,2016,08,25,20307
1,2016,08,25,20308
1,2016,08,25,20309
1,2016,08,25,20310
1,2016,08,25,20311
1,2016,08,25,20312
1,2016,08,25,20313
0,2016,08,25,20314
0,2016,08,25,20315
0,2016,08,25,20316
0,2016,08,25,20317
0,2016,08,25,20318
0,2016,08,25,20319
0,2016,08,25,20320
0,2016,08,25,20321
0,2016,08,25,20322
0,2016,08,25,20323
0,2016,08,25,20324
0,2016,08,25,20325
0,2016,08,25,20326
0,2016,08,25,20327
0,2016,08,25,20328
0,2016,08,25,20329
0,2016,08,25,20330
0,2016,08,25,20331
0,2016,08,25,20332
0,2016,08,25,20333
0,2016,08,25,20334
0,2016,08,25,20335
0,2016,08,25,20336
0,2016,08,25,20337
0,2016,08,25,20338
0,2016,08,25,20339
0,2016,08,25,20340
0,2016,08,25,20341
1,2016,08,26,20342
1,2016,08,26,20343
1,2016,08,26,20344
1,2016,08,26,20345
1,2016,08,26,20346
1,2016,08,26,20347
1,2016,08,26,20348
1,2016,08,26,20349
1,2016,08,26,20350
1,2016,08,26,20351
1,2016,08,26,20352
1,2016,08,26,20353
1,2016,08,26,20354
1,2016,08,26,20355
1,2016,08,26,20356
1,2016,08,26,20357
1,2016,08,26,20358
1,2016,08,26,20359
1,2016,08,26,20360
1,2016,08,26,20361
1,2016,08,26,20362
1,2016,08,26,20363
0,2016,08,26,20364
1,2016,08,26,20365
1,2016,08,26,20366
0,2016,08,26,20367
0,2016,08,26,20368
0,2016,08,26,20369
0,2016,08,26,20370
0,2016,08,26,20371
0,2016,08,26,20372
0,2016,08,26,20373
0,2016,08,26,20374
0,2016,08,26,20375
0,2016,08,26,20376
0,2016,08,26,20377
0,2016,08,26,20378
0,2016,08,26,20379
0,2016,08,26,20380
0,2016,08,26,20381
0,2016,08,26,20382
0,2016,08,26,20383
0,2016,08,26,20384
0,2016,08,26,20385
0,2016,08,26,20386
0,2016,08,26,20387
0,2016,08,26,20388
0,2016,08,26,20389
0,2016,08,26,20390
0,2016,08,26,20391
0,2016,08,26,20392
0,2016,08,26,20393
0,2016,08,26,20394
0,2016,08,26,20395
0,2016,08,26,20396
0,2016,08,26,20397
0,2016,08,26,20398
0,2016,08,26,20399
0,2016,08,26,20400
0,2016,08,26,20401
0,2016,08,26,20402
0,2016,08,26,20403
0,2016,08,26,20404
1,2016,08,27,20405
1,2016,08,27,20406
1,2016,08,27,20407
1,2016,08,27,20408
1,2016,08,27,20409
1,2016,08,27,20410
1,2016,08,27,20411
1,2016,08,27,20412
1,2016,08,27,20413
1,2016,08,27,20414
1,2016,08,27,20415
1,2016,08,27,20416
1,2016,08,27,20417
1,2016,08,27,20418
1,2016,08,27,20419
1,2016,08,27,20420
1,2016,08,27,20421
1,2016,08,27,20422
0,2016,08,27,20423
0,2016,08,27,20424
0,2016,08,27,20425
0,2016,08,27,20426
0,2016,08,27,20427
0,2016,08,27,20428
0,2016,08,27,20429
0,2016,08,27,20430
0,2016,08,27,20431
0,2016,08,27,20432
0,2016,08,27,20433
0,2016,08,27,20434
0,2016,08,27,20435
0,2016,08,27,20436
0,2016,08,27,20437
0,2016,08,27,20438
0,2016,08,27,20439
0,2016,08,27,20440
0,2016,08,27,20441
0,2016,08,27,20442
0,2016,08,27,20443
0,2016,08,27,20444
0,2016,08,27,20445
0,2016,08,27,20446
0,2016,08,27,20447
0,2016,08,27,20448
0,2016,08,27,20449
0,2016,08,27,20450
0,2016,08,27,20451
0,2016,08,27,20452
0,2016,08,27,20453
0,2016,08,27,20454
0,2016,08,27,20455
0,2016,08,27,20456
0,2016,08,27,20457
0,2016,08,27,20458
0,2016,08,27,20459
0,2016,08,27,20460
0,2016,08,27,20461
0,2016,08,27,20462
0,2016,08,27,20463
0,2016,08,27,20464
0,2016,08,27,20465
0,2016,08,27,20466
0,2016,08,27,20467
0,2016,08,27,20468
1,2016,08,28,20469
1,2016,08,28,20470
1,2016,08,28,20471
1,2016,08,28,20472
1,2016,08,28,20473
1,2016,08,28,20474
1,2016,08,28,20475
1,2016,08,28,20476
1,2016,08,28,20477
1,2016,08,28,20478
1,2016,08,28,20479
1,2016,08,28,20480
1,2016,08,28,20481
1,2016,08,28,20482
1,2016,08,28,20483
1,2016,08,28,20484
0,2016,08,28,20485
0,2016,08,28,20486
0,2016,08,28,20487
0,2016,08,28,20488
0,2016,08,28,20489
0,2016,08,28,20490
0,2016,08,28,20491
0,2016,08,28,20492
0,2016,08,28,20493
0,2016,08,28,20494
0,2016,08,28,20495
0,2016,08,28,20496
0,2016,08,28,20497
0,2016,08,28,20498
0,2016,08,28,20499
0,2016,08,28,20500
0,2016,08,28,20501
0,2016,08,28,20502
0,2016,08,28,20503
0,2016,08,28,20504
0,2016,08,28,20505
0,2016,08,28,20506
0,2016,08,28,20507
0,2016,08,28,20508
0,2016,08,28,20509
0,2016,08,28,20510
0,2016,08,28,20511
0,2016,08,28,20512
0,2016,08,28,20513
0,2016,08,28,20514
0,2016,08,28,20515
0,2016,08,28,20516
0,2016,08,28,20517
0,2016,08,28,20518
1,2016,08,29,20519
1,2016,08,29,20520
1,2016,08,29,20521
1,2016,08,29,20522
1,2016,08,29,20523
1,2016,08,29,20524
1,2016,08,29,20525
1,2016,08,29,20526
1,2016,08,29,20527
1,2016,08,29,20528
1,2016,08,29,20529
0,2016,08,29,20530
1,2016,08,29,20531
1,2016,08,29,20532
1,2016,08,29,20533
1,2016,08,29,20534
1,2016,08,29,20535
0,2016,08,29,20536
0,2016,08,29,20537
0,2016,08,29,20538
0,2016,08,29,20539
1,2016,08,29,20540
1,2016,08,29,20541
1,2016,08,29,20542
0,2016,08,29,20543
0,2016,08,29,20544
0,2016,08,29,20545
0,2016,08,29,20546
0,2016,08,29,20547
0,2016,08,29,20548
0,2016,08,29,20549
0,2016,08,29,20550
0,2016,08,29,20551
0,2016,08,29,20552
0,2016,08,29,20553
0,2016,08,29,20554
0,2016,08,29,20555
0,2016,08,29,20556
0,2016,08,29,20557
0,2016,08,29,20558
0,2016,08,29,20559
0,2016,08,29,20560
0,2016,08,29,20561
0,2016,08,29,20562
0,2016,08,29,20563
0,2016,08,29,20564
0,2016,08,29,20565
0,2016,08,29,20566
0,2016,08,29,20567
0,2016,08,29,20568
0,2016,08,29,20569
0,2016,08,29,20570
0,2016,08,29,20571
0,2016,08,29,20572
0,2016,08,29,20573
0,2016,08,29,20574
0,2016,08,29,20575
0,2016,08,29,20576
0,2016,08,29,20577
0,2016,08,29,20578
0,2016,08,29,20579
0,2016,08,29,20580
1,2016,08,30,20581
1,2016,08,30,20582
1,2016,08,30,20583
1,2016,08,30,20584
1,2016,08,30,20585
1,2016,08,30,20586
1,2016,08,30,20587
1,2016,08,30,20588
1,2016,08,30,20589
1,2016,08,30,20590
1,2016,08,30,20591
1,2016,08,30,20592
1,2016,08,30,20593
0,2016,08,30,20594
0,2016,08,30,20595
0,2016,08,30,20596
0,2016,08,30,20597
0,2016,08,30,20598
0,2016,08,30,20599
0,2016,08,30,20600
0,2016,08,30,20601
0,2016,08,30,20602
0,2016,08,30,20603
0,2016,08,30,20604
0,2016,08,30,20605
0,2016,08,30,20606
0,2016,08,30,20607
0,2016,08,30,20608
0,2016,08,30,20609
0,2016,08,30,20610
0,2016,08,30,20611
0,2016,08,30,20612
0,2016,08,30,20613
0,2016,08,30,20614
0,2016,08,30,20615
0,2016,08,30,20616
0,2016,08,30,20617
0,2016,08,30,20618
0,2016,08,30,20619
0,2016,08,30,20620
0,2016,08,30,20621
0,2016,08,30,20622
0,2016,08,30,20623
1,2016,08,31,20624
1,2016,08,31,20625
1,2016,08,31,20626
1,2016,08,31,20627
1,2016,08,31,20628
1,2016,08,31,20629
1,2016,08,31,20630
0,2016,08,31,20631
0,2016,08,31,20632
0,2016,08,31,20633
0,2016,08,31,20634
0,2016,08,31,20635
0,2016,08,31,20636
0,2016,08,31,20637
0,2016,08,31,20638
0,2016,08,31,20639
0,2016,08,31,20640
0,2016,08,31,20641
0,2016,08,31,20642
0,2016,08,31,20643
0,2016,08,31,20644
0,2016,08,31,20645
0,2016,08,31,20646
0,2016,08,31,20647
0,2016,08,31,20648
0,2016,08,31,20649
0,2016,08,31,20650
0,2016,08,31,20651
0,2016,08,31,20652
0,2016,08,31,20653
0,2016,08,31,20654
0,2016,08,31,20655
0,2016,08,31,20656
